Dish_id,Dish_name,menu_page_id,price,Menu_id,Menupage_id,event,place,physical_description,notes,date
219,"Boiled potatoes",6445,"",14518,6445,BREAKFAST,"SS BARBAROSSA",CARD;ILL;COL;5.5X8;,"COAST SCENE;MENUS SEPARATE IN GERMAN AND ENGLISH;MAY BE USED AS POSTCARD;",1901-05-02
219,"Boiled potatoes",64454,"",31641,64454,"","",26.5x8cm,"",1926-12-25
219,"Boiled potatoes",6467,"",14528,6467,"DINNER SECOND CABIN","SS SONOMA",BROADSIDE;ILLUS;COL;5.5X7;,FLAG;,1901-05-15
219,"Boiled potatoes",6469,"",14529,6469,DINNER,"SS SONOMA",CARD;ILLUS;COL;5.5X8.5;,FLAG;,1901-05-15
219,"Boiled potatoes",6471,"",14530,6471,BREAKFAST,"SS SONOMA",CARD;ILLUS;COL;5.5X7;,FLAG;,1901-05-16
219,"Boiled potatoes",64805,0.25,31713,64805,"","",28x18cm,"Old Colony Club",1920-05-15
219,"Boiled potatoes",6494,"",14540,6494,"","","","",1900-04-16
219,"Boiled potatoes",64951,"",31752,64951,"","","25x18cm folded; 25x35.5cm open","",1920-12-25
219,"Boiled potatoes",65172,"",31802,65172,"","","22.5x16cm folded; 22.5x32cm open","",1925-10-01
219,"Boiled potatoes",65180,"",31805,65180,"","","20x15cm folded; 20x30cm open","",1925-12-07
219,"Boiled potatoes",65226,"",31817,65226,"","","24x14cm ","",1921-07-12
219,"Boiled potatoes",65291,"",31835,65291,"","","25x14cm folded; 25x28cm open","Easter ",1921-03-21
219,"Boiled potatoes",65321,"",31844,65321,"","",18x12cm,"",1921-04-17
219,"Boiled potatoes",65327,"",31846,65327,"","",18x12cm,"",1921-04-20
219,"Boiled potatoes",65346,"",31860,65346,"","",16x12cm,"",1921-05-04
219,"Boiled potatoes",65402,0.2,31883,65402,"","",25.5x16.5cm,"",1921-07-06
219,"Boiled potatoes",65403,0.2,31884,65403,"","",25.5x16.5cm,"",1921-07-06
219,"Boiled potatoes",65420,"",31894,65420,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-04
219,"Boiled potatoes",65422,"",31895,65422,"","","19x14cm folded; 19x28cm open",dinner,1921-10-04
219,"Boiled potatoes",65426,"",31897,65426,"","","19x14cm folded; 19x28cm open",dinner,1921-10-05
219,"Boiled potatoes",65430,"",31899,65430,"","","19x14cm folded; 19x28cm open",dinner,1921-10-06
219,"Boiled potatoes",65432,"",31900,65432,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-07
219,"Boiled potatoes",65436,"",31902,65436,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-08
219,"Boiled potatoes",65438,"",31903,65438,"","","19x14cm folded; 19x28cm open",dinner,1921-10-08
219,"Boiled potatoes",65440,"",31904,65440,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-09
219,"Boiled potatoes",65442,"",31905,65442,"","","19x14cm folded; 19x28cm open",dinner,1921-10-09
219,"Boiled potatoes",65444,"",31906,65444,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-10
219,"Boiled potatoes",65446,"",31907,65446,"","","19x14cm folded; 19x28cm open",dinner,1921-10-10
219,"Boiled potatoes",65448,"",31908,65448,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-11
219,"Boiled potatoes",65450,"",31909,65450,"","","19x14cm folded; 19x28cm open",dinner,1921-10-11
219,"Boiled potatoes",65454,"",31911,65454,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-12
219,"Boiled potatoes",65456,"",31912,65456,"","","19x14cm folded; 19x28cm open",dinner,1921-10-12
219,"Boiled potatoes",65460,"",31914,65460,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-13
219,"Boiled potatoes",65462,"",31915,65462,"","","19x14cm folded; 19x28cm open",dinner,1921-10-13
219,"Boiled potatoes",65466,"",31917,65466,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-18
219,"Boiled potatoes",65468,"",31918,65468,"","","19x14cm folded; 19x28cm open",dinner,1921-10-18
219,"Boiled potatoes",65472,"",31920,65472,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-19
219,"Boiled potatoes",65474,"",31921,65474,"","","19x14cm folded; 19x28cm open",dinner,1921-10-19
219,"Boiled potatoes",65478,"",31923,65478,"","","19x14cm folded; 19x28cm open",luncheon,1921-10-20
219,"Boiled potatoes",65480,"",31924,65480,"","","19x14cm folded; 19x28cm open",dinner,1921-10-20
219,"Boiled potatoes",658,0.2,12628,658,"","","","",1900-02-19
219,"Boiled potatoes",65915,0.2,32039,65915,"","","30.5x20cm  ","",1919-09-15
219,"Boiled potatoes",6635,0.2,14585,6635,"","","","",1900-02-20
219,"Boiled potatoes",6661,"",14590,6661,"","","","",1888-10-15
219,"Boiled potatoes",6662,"",14591,6662,"","","","",1865-09-28
219,"Boiled potatoes",66726,0.1,32274,66726,"","","35.5x19.5cm folded; 35.5x39cm open",dinner,1918-01-27
219,"Boiled potatoes",66750,0.1,32282,66750,"","","35.5x19.5cm folded; 35.5x39cm open",dinner,1918-01-29
219,"Boiled potatoes",66784,0.1,32299,66784,"","","35.5x23.5cm folded; 35.5x27cm open","",1918-01-26
219,"Boiled potatoes",66811,0.15,32308,66811,"","",33x21cm,"",1918-01-26
219,"Boiled potatoes",66813,0.15,32309,66813,"","",33x21cm,"",1918-01-26
219,"Boiled potatoes",66819,0.15,32312,66819,"","",33x21cm,"",1918-01-24
219,"Boiled potatoes",66821,0.15,32313,66821,"","",33x21cm,"",1918-01-24
219,"Boiled potatoes",66823,0.15,32314,66823,"","",33x21cm,"",1918-01-23
219,"Boiled potatoes",67004,0.2,32401,67004,"","","28x18cm folded; 28x36cm open","US Food Administration rationing suggestions",1918-01-02
219,"Boiled potatoes",67008,0.25,32402,67008,"","","28x18cm folded; 28x36cm open","US Food Administration rationing suggestions",1918-01-03
219,"Boiled potatoes",67016,0.2,32404,67016,"","","28x18cm folded; 28x36cm open","US Food Administration rationing suggestions",1918-01-04
219,"Boiled potatoes",67024,0.2,32406,67024,"","","28x18cm folded; 28x36cm open","US Food Administration rationing suggestions",1918-01-05
219,"Boiled potatoes",67032,0.2,32408,67032,"","","28x18cm folded; 28x36cm open","US Food Administration rationing suggestions",1918-01-06
219,"Boiled potatoes",67036,0.25,32409,67036,"","","28x18cm folded; 28x36cm open","US Food Administration rationing suggestions",1918-01-07
219,"Boiled potatoes",67040,0.25,32410,67040,"","","28x18cm folded; 28x36cm open","US Food Administration rationing suggestions",1918-01-08
219,"Boiled potatoes",67044,0.2,32411,67044,"","","28x18cm folded; 28x36cm open","US Food Administration rationing suggestions",1918-01-09
219,"Boiled potatoes",67056,0.15,32417,67056,"","",26.5x15.5cm,"",1918-01-02
219,"Boiled potatoes",67102,0.1,32446,67102,"","",32.5x14.5cm,"",1918-01-10
219,"Boiled potatoes",67165,0.25,32477,67165,"","","28x18cm folded; 28x36cm open","",1918-01-13
219,"Boiled potatoes",67177,0.2,32480,67177,"","","28x18cm folded; 28x36cm open","",1918-01-11
219,"Boiled potatoes",67235,0.15,32509,67235,"","",33x21cm,luncheon,1918-01-21
219,"Boiled potatoes",67268,0.1,32517,67268,"","","35.5x19.5cm folded; 35.5x39cm open",dinner,1918-01-18
219,"Boiled potatoes",67300,0.1,32527,67300,"","","35.5x19.5cm folded; 35.5x39cm open",luncheon,1918-01-21
219,"Boiled potatoes",67312,0.1,32531,67312,"","","35.5x19.5cm folded; 35.5x39cm open",luncheon,1918-01-22
219,"Boiled potatoes",67324,0.1,32535,67324,"","","35.5x19.5cm folded; 35.5x39cm open",luncheon,1918-01-23
219,"Boiled potatoes",67332,"",32538,67332,"","","25.5x18cm folded; 25.5x36cm open","",1918-12-01
219,"Boiled potatoes",67603,0.15,32664,67603,"","",24x21.5cm,"",1917-11-12
219,"Boiled potatoes",67633,0.1,32677,67633,"","",26x14cm,"",1917-11-12
219,"Boiled potatoes",67650,0.25,32682,67650,"","","28x17.5cm folded; 28x35cm opened","",1917-11-13
219,"Boiled potatoes",67658,0.25,32684,67658,"","","28x17.5cm folded; 28x35cm opened","",1917-11-13
219,"Boiled potatoes",67684,0.1,32693,67684,"","","28x17.5cm  ","",1917-11-13
219,"Boiled potatoes",67705,0.05,32700,67705,"","",26x16cm,"",1917-11-13
219,"Boiled potatoes",67725,0.2,32711,67725,"","","28x18cm folded; 28x36cm opened","",1917-11-14
219,"Boiled potatoes",67729,0.25,32712,67729,"","","28x18cm folded; 28x36cm opened","",1917-11-14
219,"Boiled potatoes",67733,0.25,32713,67733,"","","28x18cm folded; 28x36cm opened","",1917-11-14
219,"Boiled potatoes",67740,0.15,32717,67740,"","",26.5x15.5cm,"",1917-11-14
219,"Boiled potatoes",67769,0.15,32731,67769,"","",26.5cmx15.5cm,"",1917-11-15
219,"Boiled potatoes",67772,0.15,32732,67772,"","","31x19.5cm folded; 31x39cm opened","",1917-11-15
219,"Boiled potatoes",67784,0.2,32734,67784,"","","28x18cm folded; 28x36cm opened","National Hotel Men's Exposition",1917-11-15
219,"Boiled potatoes",67790,0.05,32735,67790,"","",37x22.5cm,"",1917-11-15
219,"Boiled potatoes",67793,0.15,32737,67793,"","","26.5x20.5cm folded; 26.5x41cm open","Horse Show Week",1917-11-01
219,"Boiled potatoes",67804,0.05,32742,67804,"","",26x15.5cm,"",1917-11-15
219,"Boiled potatoes",67811,0.15,32745,67811,"","","26.5x20.5cm folded; 26.5x41cm open","",1917-11-01
219,"Boiled potatoes",67817,0.15,32747,67817,"","",28x18cm,"",1917-11-15
219,"Boiled potatoes",67843,0.15,32756,67843,"","","31x19.5cm folded; 31x39cm opened","",1917-11-16
219,"Boiled potatoes",67888,0.2,32773,67888,"","","28x18cm folded; 28x36cm opened","National Hotel Men's Exposition",1917-11-16
219,"Boiled potatoes",67909,0.15,32782,67909,"","",24x21.5cm,"",1917-11-17
219,"Boiled potatoes",67930,0.15,32791,67930,"","",28x16.5cm,"",1917-06-28
219,"Boiled potatoes",67931,0.15,32792,67931,"","",28x16.5cm,"",1917-06-29
219,"Boiled potatoes",67983,0.15,32814,67983,"","","31x20cm folded; 31x40cm open","",1917-09-19
219,"Boiled potatoes",67988,0.15,32815,67988,"","","31x20cm folded; 31x40cm open","",1917-09-21
219,"Boiled potatoes",68080,0.3,32843,68080,"","","28x17.5cm folded; 28x35cm open","",1917-10-21
219,"Boiled potatoes",68106,0.25,32852,68106,"","","28x18cm folded; 28x36cm open","",1917-10-24
219,"Boiled potatoes",68121,0.25,32857,68121,"","","28x20.5cm folded; 28x41cm open","",1917-10-25
219,"Boiled potatoes",68171,0.25,32875,68171,"","","28x20.5cm folded; 28x41cm open","",1917-10-27
219,"Boiled potatoes",68229,0.2,32895,68229,"","","26.5x20.5cm folded; 26.5x41cm open","",1917-10-29
219,"Boiled potatoes",68235,0.25,32897,68235,"","","28x17.5cm folded; 28x35cm open","",1917-10-29
219,"Boiled potatoes",68262,0.25,32906,68262,"","","28x18cm folded; 28x36cm open","",1917-11-22
219,"Boiled potatoes",68271,0.05,32909,68271,"","",28x18cm,"",1917-11-23
219,"Boiled potatoes",68291,"",32918,68291,"","",24x21.5cm,"",1917-11-24
219,"Boiled potatoes",68297,0.15,32923,68297,"","","29x21.5cm folded; 29x43cm open","",1917-11-24
219,"Boiled potatoes",68316,0.25,32929,68316,"","","28x18cm folded; 28x36cm open","",1917-11-25
219,"Boiled potatoes",68320,0.25,32930,68320,"","","28x18cm folded; 28x36cm open","",1917-11-25
219,"Boiled potatoes",68328,0.25,32933,68328,"","","23.5x16.5cm folded; 23.5x33cm open","",1917-11-25
219,"Boiled potatoes",68373,0.1,32950,68373,"","",31.5x13.5cm,"",1917-11-26
219,"Boiled potatoes",68374,0.15,32951,68374,"","",26.5x16.5cm,"",1917-11-26
219,"Boiled potatoes",68388,0.25,32956,68388,"","","28x18cm folded; 28x36cm open","",1917-11-27
219,"Boiled potatoes",68396,0.25,32958,68396,"","","28x18cm folded; 28x36cm open","",1917-11-30
219,"Boiled potatoes",68465,0.15,32986,68465,"","","31x19.5cm folded; 31x39cm open","",1917-11-28
219,"Boiled potatoes",68470,0.15,32988,68470,"","",26.5x15.5cm,"",1917-11-27
219,"Boiled potatoes",68472,0.15,32989,68472,"","",26.5x15.5cm,"",1917-11-28
219,"Boiled potatoes",68491,0.1,32997,68491,"","",31x13.5cm,"",1917-11-30
219,"Boiled potatoes",68514,0.1,33008,68514,"","",28x18cm,"",1917-11-29
219,"Boiled potatoes",68516,0.1,33010,68516,"","",28x18cm,"",1917-11-30
219,"Boiled potatoes",68601,0.25,33045,68601,"","","28x18cm folded; 28x36cm open","",1917-11-18
219,"Boiled potatoes",68605,0.25,33046,68605,"","","28x18cm folded; 28x36cm open","",1917-11-18
219,"Boiled potatoes",68611,0.05,33049,68611,"","",37x22cm,"",1917-11-18
219,"Boiled potatoes",68616,0.05,33052,68616,"","",28x17.5cm,"",1917-11-18
219,"Boiled potatoes",68652,0.2,33066,68652,"","","27x17cm folded; 27x34cm open","",1917-11-19
219,"Boiled potatoes",68656,0.2,33068,68656,"","",26.5x17cm,"",1917-11-19
219,"Boiled potatoes",68663,0.15,33070,68663,"","","26.5x20.5cm folded; 26.5x41cm open","",1917-11-19
219,"Boiled potatoes",68688,0.25,33077,68688,"","","28x18cm folded; 28x36cm open","",1917-11-19
219,"Boiled potatoes",68694,0.1,33080,68694,"","",26x14cm,"",1917-11-20
219,"Boiled potatoes",68706,0.15,33085,68706,"","","26.5x20.5cm folded; 26.5x41cm open","",1917-11-20
219,"Boiled potatoes",68741,0.15,33095,68741,"","","26.5x15.5cm  ","",1917-11-20
219,"Boiled potatoes",68746,0.25,33096,68746,"","","28x18cm folded; 28x36cm open","",1917-11-20
219,"Boiled potatoes",68750,0.2,33097,68750,"","","28x18cm folded; 28x36cm open","",1917-11-20
219,"Boiled potatoes",68755,0.05,33099,68755,"","",33x17.5cm,"",1917-11-20
219,"Boiled potatoes",68771,0.15,33107,68771,"","",24x21.5cm,"",1917-11-21
219,"Boiled potatoes",68772,0.15,33108,68772,"","",23.5x21.5cm,"",1917-11-21
219,"Boiled potatoes",68786,0.2,33115,68786,"","","28x18cm folded; 28x36cm open","",1917-11-21
219,"Boiled potatoes",68790,0.2,33116,68790,"","","28x18cm folded; 28x36cm open","",1917-11-21
219,"Boiled potatoes",68792,0.15,33118,68792,"","",26.5x15.5cm,"",1917-11-22
219,"Boiled potatoes",688,"",12635,688,"","","","",1888-10-15
219,"Boiled potatoes",68803,0.15,33122,68803,"","",26.5x18cm,"",1917-11-23
219,"Boiled potatoes",68826,0.15,33132,68826,"","","26.5x20.5cm folded; 26.5x41cm open","",1917-11-23
219,"Boiled potatoes",68850,0.15,33143,68850,"","",23.5x21.5cm,"",1917-11-22
219,"Boiled potatoes",68860,0.1,33149,68860,"","",28x18cm,"",1917-12-11
219,"Boiled potatoes",6887,"",14660,6887,"","","","",1900-04-01
219,"Boiled potatoes",68875,0.25,33153,68875,"","","28x18cm folded; 28x36cm open","",1917-12-11
219,"Boiled potatoes",68879,0.2,33154,68879,"","","28x18cm folded; 28x36cm open","",1917-12-11
219,"Boiled potatoes",68884,0.15,33156,68884,"","",26.5x15.5cm,"",1917-12-12
219,"Boiled potatoes",6889,"",14661,6889,"","","","",1900-04-01
219,"Boiled potatoes",689,"",12636,689,"","","","",1865-06-09
219,"Boiled potatoes",68908,0.2,33163,68908,"","","28x18cm folded; 28x36cm open","",1917-12-12
219,"Boiled potatoes",6893,"",14663,6893,"","","","",1900-04-02
219,"Boiled potatoes",68930,0.25,33168,68930,"","","28x18cm folded; 28x36cm open","",1917-12-14
219,"Boiled potatoes",68938,0.25,33170,68938,"","","28x18cm folded; 28x36cm open","",1917-12-16
219,"Boiled potatoes",68946,0.2,33172,68946,"","","28x18cm folded; 28x36cm open","",1917-12-13
219,"Boiled potatoes",68950,0.2,33173,68950,"","","28x18cm folded; 28x36cm open","",1917-12-14
219,"Boiled potatoes",68954,0.25,33174,68954,"","","28x18cm folded; 28x36cm open","",1917-12-14
219,"Boiled potatoes",68966,0.25,33177,68966,"","","28x18cm folded; 28x36cm open","",1917-12-16
219,"Boiled potatoes",69007,0.15,33194,69007,"","","24x21.5cm ","",1917-12-14
219,"Boiled potatoes",69045,0.25,33207,69045,"","","28x18cm folded; 28x36cm open","",1917-12-17
219,"Boiled potatoes",69054,0.15,33212,69054,"","",26.5x15.5cm,"",1917-12-17
219,"Boiled potatoes",69059,0.25,33213,69059,"","","28x18cm folded; 28x36cm open","",1917-12-18
219,"Boiled potatoes",69087,0.25,33224,69087,"","","28x18cm folded; 28x36cm open","",1917-12-21
219,"Boiled potatoes",6909,"",14670,6909,"","","","",1900-11-02
219,"Boiled potatoes",69111,0.15,33233,69111,"","",26.5x15.5cm,"",1917-12-21
219,"Boiled potatoes",69140,0.25,33245,69140,"","","28x18cm folded; 28x36cm open","",1917-12-20
219,"Boiled potatoes",69152,0.15,33251,69152,"","",21.5x13.5cm,"",1917-12-19
219,"Boiled potatoes",69174,0.1,33259,69174,"","",28x18cm,"",1917-12-01
219,"Boiled potatoes",69175,0.1,33259,69175,"","",28x18cm,"",1917-12-01
219,"Boiled potatoes",69177,0.15,33260,69177,"","","26.5x20.5cm folded; 26.5x41cm open","",1917-12-01
219,"Boiled potatoes",69180,0.15,33261,69180,"","","26.5x20.5cm folded; 26.5x41cm open","",1917-12-03
219,"Boiled potatoes",69194,0.1,33268,69194,"","","","",1915-01-01
219,"Boiled potatoes",6927,"",14677,6927,"","","","",1900-05-14
219,"Boiled potatoes",6929,"",14678,6929,"","","","",1900-05-14
219,"Boiled potatoes",6947,"",14684,6947,"","","","",1900-05-16
219,"Boiled potatoes",6957,"",14688,6957,"","","","",1900-11-13
219,"Boiled potatoes",69645,0.1,33361,69645,"","","","",1915-01-01
219,"Boiled potatoes",69832,0.15,33425,69832,"","","","",1915-01-01
219,"Boiled potatoes",6984,"",14696,6984,"","","","",1900-02-21
219,"Boiled potatoes",69852,"",33431,69852,"","","","",1915-01-01
219,"Boiled potatoes",6994,"",14698,6994,"","","","",1900-02-21
219,"Boiled potatoes",7004,"",14703,7004,"","","","",1900-02-21
219,"Boiled potatoes",70268,0.1,33543,70268,"","",27x15.5cm,"",1914-01-01
219,"Boiled potatoes",7038,"",14712,7038,"","","","",1900-04-23
219,"Boiled potatoes",7076,"",14728,7076,"","","","",1900-03-13
219,"Boiled potatoes",7082,0.1,14730,7082,"","","","",1900-03-14
219,"Boiled potatoes",7090,"",14733,7090,"","","","",1900-02-12
219,"Boiled potatoes",70933,"",33706,70933,"","","26x18cm folded; 26x36cm open","",1914-02-05
219,"Boiled potatoes",70960,0.1,33717,70960,"","",29x17.5cm,fragile!!,1914-02-05
219,"Boiled potatoes",70973,0.1,33724,70973,"","","27x16.5cm folded; 27x33cm open","",1914-02-05
219,"Boiled potatoes",70993,0.15,33731,70993,"","",23.5x14cm,"",1914-02-05
219,"Boiled potatoes",7100,0.15,14737,7100,"","","","",1900-02-12
219,"Boiled potatoes",7136,0.2,14748,7136,"","","","",1900-02-13
219,"Boiled potatoes",7140,"",14750,7140,"","","","",1900-04-01
219,"Boiled potatoes",7150,"",14754,7150,"","","","",1900-04-05
219,"Boiled potatoes",71610,"",33859,71610,"","","28x17cm folded; 28x34cm open","",1914-05-31
219,"Boiled potatoes",7166,"",14760,7166,"","","","",1900-04-07
219,"Boiled potatoes",71686,"",33891,71686,"","","28x17cm folded; 28x34cm open","",1914-06-09
219,"Boiled potatoes",71693,0.1,33893,71693,"","","25.5x15.5cm folded; 25.5x31cm open","",1914-06-09
219,"Boiled potatoes",7170,"",14762,7170,"","","","",1900-04-07
219,"Boiled potatoes",71710,0.1,33900,71710,"","",35.5x18.5cm,"",1914-06-09
219,"Boiled potatoes",7176,"",14764,7176,"","","","",1900-04-07
219,"Boiled potatoes",7178,"",14765,7178,"","","","",1900-04-25
219,"Boiled potatoes",71857,0.1,33933,71857,"","","26x20cm folded; 26x40cm open","",1914-06-28
219,"Boiled potatoes",71876,0.1,33940,71876,"","","27x16.5cm folded; 27x33cm open","",1914-07-01
219,"Boiled potatoes",71965,0.1,33977,71965,"","","27x16.5cm folded; 27x33cm open","",1914-07-06
219,"Boiled potatoes",71966,0.05,33977,71966,"","","27x16.5cm folded; 27x33cm open","",1914-07-06
219,"Boiled potatoes",71976,0.1,33983,71976,"","","26x18cm folded; 26x36cm open","",1914-07-06
219,"Boiled potatoes",71986,0.1,33987,71986,"","","25x18cm folded; 25x36cm open","",1914-07-06
219,"Boiled potatoes",71987,0.1,33988,71987,"","",36x18.5cm,"",1914-07-06
219,"Boiled potatoes",71992,0.1,33991,71992,"","","28x17.5cm folded; 28x35cm open","",1914-07-06
219,"Boiled potatoes",72047,0.1,34013,72047,"","","26x18cm folded; 26x36cm open","",1914-07-07
219,"Boiled potatoes",72089,0.2,34028,72089,"","",28x19.5cm,"",1914-07-09
219,"Boiled potatoes",72114,0.1,34040,72114,"","",27x16cm,"",1914-07-12
219,"Boiled potatoes",72314,0.15,34096,72314,"","","23x14cm folded; 23x28cm open","",1914-08-09
219,"Boiled potatoes",72441,0.1,34157,72441,"","","25.5x15.5cm folded; 25.5x31cm open","",1914-08-31
219,"Boiled potatoes",72494,0.1,34179,72494,"","","28x17.5cm folded; 28x35cm open","",1914-09-01
219,"Boiled potatoes",72511,0.1,34185,72511,"","","27x16cm folded; 27x32cm open","",1914-09-01
219,"Boiled potatoes",7355,0.1,14835,7355,"","","","",1900-04-08
219,"Boiled potatoes",73637,0.15,34531,73637,"","","","The Merchants' Association of New York",1912-01-01
219,"Boiled potatoes",73649,0.15,34538,73649,"","","","American Association of Freight Traffic Officers",1912-01-01
219,"Boiled potatoes",7368,0.2,14840,7368,"","","","",1900-02-21
219,"Boiled potatoes",73765,0.15,34594,73765,"","","","Evacuation Day - Old Guard",1912-11-25
219,"Boiled potatoes",73799,0.15,34615,73799,"","","","Empire City Lodge No. 206 F. and A. M.",1912-01-01
219,"Boiled potatoes",7390,0.2,14850,7390,"","","","",1900-02-18
219,"Boiled potatoes",7411,0.1,14859,7411,"","","","",1900-02-13
219,"Boiled potatoes",74452,0.3,34826,74452,"","","","Barbers' Supply Dealers' Association of America",1912-08-16
219,"Boiled potatoes",74482,"",34835,74482,"","","","part B printed in Czech",1912-01-09
219,"Boiled potatoes",74534,0.3,34861,74534,"","","","Eighth International Congress of Applied Chemistry",1912-09-13
219,"Boiled potatoes",75450,"",35032,75450,"","","","New York Life Insurance Company",1913-03-12
219,"Boiled potatoes",75489,"",35044,75489,"","","","New York Alumni of Lafayette College",1913-03-14
219,"Boiled potatoes",75510,0.5,35052,75510,"","","","The Mendelssohn Glee Club",1913-03-14
219,"Boiled potatoes",7610,"",14939,7610,"","","","",1900-03-16
219,"Boiled potatoes",76119,0.15,35175,76119,"","","","Portol᠂anquet",1913-04-25
219,"Boiled potatoes",7612,"",14940,7612,"","","","",1900-03-17
219,"Boiled potatoes",76170,"",35187,76170,"","","","Institutuional Charities",1913-04-28
219,"Boiled potatoes",76285,"",35221,76285,"","","","Trust Company Section, American Bankers Association",1913-05-08
219,"Boiled potatoes",76336,0.1,35228,76336,"","","","The American Committee",1913-05-09
219,"Boiled potatoes",76360,"",35236,76360,"","","","The American Committee",1913-05-09
219,"Boiled potatoes",76362,"",35236,76362,"","","","The American Committee",1913-05-09
219,"Boiled potatoes",76391,0.1,35245,76391,"","","","The American Committee",1913-05-11
219,"Boiled potatoes",7646,"",14953,7646,"","","","",1900-02-15
219,"Boiled potatoes",76525,0.1,35280,76525,"","","","Zeta Psi Banquet",1913-05-23
219,"Boiled potatoes",76533,"",35283,76533,"","","","Empire Dinner",1913-05-24
219,"Boiled potatoes",76543,0.1,35287,76543,"","","","Bench and Bar of New Jersey",1913-05-24
219,"Boiled potatoes",76553,0.1,35290,76553,"","","","Comision Naval Argentina",1913-05-25
219,"Boiled potatoes",76565,0.1,35294,76565,"","","","Comision Naval Argentina",1913-05-26
219,"Boiled potatoes",76615,0.1,35306,76615,"","","","South African Dinner",1913-05-29
219,"Boiled potatoes",76637,"",35310,76637,"","","","Wisconsin Society Sons of the American Revolution",1913-05-30
219,"Boiled potatoes",7666,"",14959,7666,"","","","",1900-04-11
219,"Boiled potatoes",76672,"",35319,76672,"","","","",1913-01-01
219,"Boiled potatoes",76672,"",35319,76672,"","","","",1913-01-01
219,"Boiled potatoes",76672,"",35319,76672,"","","","",1913-01-01
219,"Boiled potatoes",76672,"",35319,76672,"","","","",1913-01-01
219,"Boiled potatoes",76672,"",35319,76672,"","","","",1913-01-01
219,"Boiled potatoes",7674,"",14961,7674,"","","","",1900-05-03
219,"Boiled potatoes",76753,"",35341,76753,"","","","Philippine Society",1913-05-25
219,"Boiled potatoes",76754,"",35341,76754,"","","","Philippine Society",1913-05-25
219,"Boiled potatoes",76856,"",35368,76856,"","","","Gamma Eta Kappa Fraternity",1913-06-29
219,"Boiled potatoes",7694,"",14969,7694,"","","","",1900-05-04
219,"Boiled potatoes",77004,0.1,35408,77004,"","","","3 images; digitize c.1",1913-07-19
219,"Boiled potatoes",77122,"",35437,77122,"","","","3 images",1913-08-19
219,"Boiled potatoes",77134,"",35439,77134,"","","","3 images",1913-08-20
219,"Boiled potatoes",77189,"",35461,77189,"","","","3 images",1913-09-01
219,"Boiled potatoes",7724,"",14979,7724,"","","","",1900-03-03
219,"Boiled potatoes",7726,"",14980,7726,"","","","",1900-03-03
219,"Boiled potatoes",77335,0.1,35502,77335,"","","","4 images",1913-09-23
219,"Boiled potatoes",7734,"",14984,7734,"","","","",1900-03-04
219,"Boiled potatoes",7742,"",14988,7742,"","","","",1900-03-05
219,"Boiled potatoes",7814,"",15006,7814,"","","","",1900-02-23
219,"Boiled potatoes",7816,0.1,15007,7816,"","","","",1900-02-24
219,"Boiled potatoes",7876,"",15023,7876,"","","","",1900-02-05
219,"Boiled potatoes",7912,"",15038,7912,"","","","",1900-02-25
219,"Boiled potatoes",7938,"",15048,7938,"","","","",1900-05-08
219,"Boiled potatoes",7994,"",15072,7994,"","","","",1900-03-21
219,"Boiled potatoes",8372,"",15197,8372,"","","","",1900-07-19
219,"Boiled potatoes",8406,"",15210,8406,"","","","",1900-07-22
219,"Boiled potatoes",8412,"",15213,8412,"","","","",1900-07-24
219,"Boiled potatoes",8418,"",15216,8418,"","","","",1900-07-25
219,"Boiled potatoes",8422,"",15218,8422,"","","","",1900-10-15
219,"Boiled potatoes",8448,"",15227,8448,"","","","",1901-08-04
219,"Boiled potatoes",8480,"",15241,8480,"","","","",1900-09-09
219,"Boiled potatoes",8484,"",15243,8484,"","","","",1900-09-10
219,"Boiled potatoes",8484,"",15243,8484,"","","","",1900-09-10
219,"Boiled potatoes",8488,"",15245,8488,"","","","",1900-09-30
219,"Boiled potatoes",8513,0.1,15252,8513,"","","","",1900-10-02
219,"Boiled potatoes",8590,"",15265,8590,"","","","",1900-09-10
219,"Boiled potatoes",867,0.1,12688,867,"","","","",1900-05-14
219,"Boiled potatoes",8726,"",15314,8726,"","","","",1900-12-25
219,"Boiled potatoes",8758,"",15324,8758,"","","","",1900-06-15
219,"Boiled potatoes",882,"",12694,882,"","","","",1900-03-13
219,"Boiled potatoes",8866,"",15357,8866,"","","","",1900-07-30
219,"Boiled potatoes",8870,"",15359,8870,"","","","",1900-08-01
219,"Boiled potatoes",8892,"",15370,8892,"","","","",1901-06-07
219,"Boiled potatoes",8924,0.1,15384,8924,"","","","",1900-05-01
219,"Boiled potatoes",8926,"",15385,8926,"","","","",1900-05-20
219,"Boiled potatoes",8942,"",15391,8942,"","","","",1900-06-21
219,"Boiled potatoes",8944,"",15392,8944,"","","","",1900-06-23
219,"Boiled potatoes",9034,"",15418,9034,"","","","",1901-06-08
